filename,Tree cover,Grassland,Cropland,Built-up,Bare / sparse vegetation,Permanent water bodies,Herbaceous wetland,Shrubland
23.8226_90.2306.png,41.02,57.85,1.1,0.0,0.04,0.0,0.0,0.0
24.0815_90.1482.png,32.77,67.04,0.09,0.08,0.0,0.0,0.01,0.0
24.0991_90.2159.png,7.76,84.5,0.32,1.05,3.15,3.07,0.16,0.0
23.7991_90.4394.png,13.49,16.73,42.06,0.01,21.93,5.77,0.02,0.0
23.7815_89.9806.png,20.77,78.55,0.08,0.3,0.29,0.0,0.01,0.0
24.0815_90.2658.png,48.2,27.11,0.39,19.75,0.01,0.0,4.32,0.22
23.7991_90.3894.png,17.17,2.43,76.37,0.0,2.59,1.0,0.44,0.0
23.9079_90.0806.png,52.92,39.94,3.41,0.0,2.76,0.8,0.17,0.0
24.1403_89.8806.png,35.81,55.2,0.6,0.01,0.28,0.41,7.68,0.0
23.7579_90.0806.png,41.27,39.6,0.68,0.03,2.16,0.01,16.26,0.0
23.6727_89.9659.png,1.54,43.08,0.04,0.0,7.44,0.12,47.79,0.0
24.1991_90.0070.png,14.35,83.47,0.87,1.09,0.08,0.02,0.12,0.0
23.8226_90.4482.png,17.92,43.25,19.48,0.0,18.77,0.58,0.0,0.0
23.9991_90.3159.png,23.79,7.41,65.22,0.0,1.67,1.89,0.02,0.0
23.8079_89.9192.png,19.19,80.67,0.01,0.08,0.05,0.0,0.0,0.0
23.9193_90.2394.png,46.84,8.88,32.5,0.01,5.29,5.17,1.3,0.0
24.1727_89.9483.png,45.31,54.16,0.29,0.02,0.18,0.0,0.03,0.0
24.1727_89.9307.png,38.84,60.53,0.53,0.01,0.09,0.0,0.0,0.0
23.7693_90.0482.png,22.11,69.38,0.01,0.13,2.07,0.37,5.93,0.0
24.1991_90.1658.png,69.01,30.85,0.13,0.0,0.01,0.0,0.0,0.0
23.6727_89.9483.png,2.17,94.82,0.06,2.69,0.26,0.0,0.0,0.0
23.7903_90.4192.png,10.64,1.31,78.32,0.0,0.31,0.93,8.49,0.0
24.1193_90.1983.png,81.71,18.05,0.13,0.0,0.08,0.03,0.0,0.0
24.1903_90.3394.png,70.03,29.64,0.0,0.0,0.33,0.0,0.0,0.0
23.6903_89.8982.png,22.86,61.75,0.68,0.0,13.68,0.87,0.16,0.0
23.9491_90.4306.png,62.34,28.99,7.59,0.39,0.3,0.39,0.0,0.0
23.9491_90.2982.png,39.69,19.19,39.74,0.0,1.19,0.19,0.0,0.0
23.9403_90.0894.png,17.08,61.2,1.08,1.69,16.66,1.67,0.63,0.0
23.9079_90.3192.png,20.61,11.1,62.19,0.62,1.68,1.32,2.48,0.0
24.0193_89.9692.png,69.72,30.08,0.03,0.0,0.17,0.0,0.0,0.0
24.0815_89.8806.png,64.19,34.75,0.65,0.0,0.25,0.01,0.15,0.0
23.8079_90.1658.png,40.85,56.46,2.01,0.02,0.48,0.14,0.04,0.0
23.8491_90.3071.png,54.58,30.65,2.33,0.0,12.15,0.29,0.0,0.0
24.0403_90.0158.png,36.67,61.06,0.51,0.0,1.59,0.12,0.04,0.0
24.1315_90.2570.png,90.87,8.8,0.0,0.0,0.33,0.0,0.0,0.0
23.9815_89.9483.png,27.2,61.47,0.04,0.0,2.22,2.03,7.04,0.0
24.0491_90.1070.png,29.51,70.09,0.41,0.0,0.0,0.0,0.0,0.0
23.9079_89.9158.png,41.74,57.39,0.52,0.0,0.35,0.0,0.01,0.0
24.0815_90.2071.png,40.06,17.49,25.7,1.63,0.76,1.56,12.81,0.0
23.7815_90.3159.png,11.96,31.78,9.33,4.86,7.98,7.1,26.99,0.0
23.7491_90.4306.png,2.78,2.02,94.69,0.02,0.07,0.35,0.07,0.0
24.1693_90.2394.png,82.46,17.47,0.02,0.0,0.0,0.05,0.0,0.0
23.9903_90.1394.png,33.44,66.5,0.06,0.0,0.0,0.0,0.0,0.0
23.7315_90.2192.png,39.87,58.74,0.08,0.07,1.25,0.0,0.0,0.0
23.8579_89.9692.png,43.91,45.95,0.11,0.2,0.73,0.0,9.11,0.0
24.0193_90.4306.png,62.11,31.63,5.47,0.0,0.46,0.34,0.0,0.0
23.8579_90.3482.png,13.68,21.44,16.45,0.44,22.55,14.2,11.23,0.0
23.8226_90.1895.png,21.59,78.32,0.08,0.0,0.01,0.0,0.0,0.0
23.6903_90.0806.png,63.16,35.86,0.27,0.0,0.09,0.01,0.61,0.0
24.0491_90.0806.png,31.31,67.81,0.81,0.02,0.06,0.0,0.0,0.0
23.9903_90.2192.png,31.51,62.49,2.44,2.36,0.41,0.14,0.65,0.0
23.7693_90.1895.png,48.07,50.63,1.11,0.0,0.19,0.0,0.0,0.0
23.7727_90.1983.png,39.0,59.24,1.11,0.0,0.66,0.0,0.0,0.0
23.9079_89.9192.png,39.45,59.59,0.45,0.26,0.23,0.0,0.02,0.0
24.2079_90.4158.png,61.6,9.14,28.38,0.0,0.72,0.17,0.0,0.0
24.0579_90.2894.png,77.59,17.69,4.41,0.02,0.15,0.1,0.04,0.0
24.0815_90.0894.png,30.21,67.79,1.89,0.11,0.0,0.0,0.0,0.0
23.8903_90.4394.png,53.86,36.75,2.38,0.38,4.82,1.19,0.62,0.0
23.8193_89.9395.png,17.91,82.0,0.08,0.0,0.01,0.0,0.0,0.0
23.6991_90.4482.png,1.09,0.2,98.6,0.0,0.0,0.11,0.0,0.0
23.7991_90.2982.png,19.26,47.17,13.25,2.72,3.32,5.91,8.38,0.0
23.9227_89.8894.png,34.99,64.79,0.15,0.01,0.0,0.0,0.06,0.0
23.8491_89.9192.png,54.75,44.53,0.65,0.0,0.02,0.04,0.0,0.0
24.1491_89.9982.png,31.11,68.58,0.28,0.01,0.03,0.0,0.0,0.0
24.1079_89.9659.png,40.16,59.59,0.17,0.08,0.0,0.0,0.0,0.0
23.8403_90.0894.png,41.39,56.42,0.4,0.0,1.64,0.15,0.01,0.0
24.1079_90.2894.png,17.51,52.04,0.47,13.33,0.83,0.51,15.3,0.0
23.7079_90.4070.png,2.28,0.1,79.01,0.0,0.02,1.09,17.52,0.0
24.1079_90.3192.png,49.63,29.19,0.93,6.67,0.8,2.15,10.64,0.0
23.6903_89.9659.png,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
24.0403_90.4192.png,64.62,14.17,16.45,0.0,4.03,0.69,0.03,0.0
23.8903_90.3692.png,22.22,26.53,46.43,0.12,1.49,0.78,2.43,0.0
24.0991_90.2394.png,11.15,85.65,0.18,0.29,0.74,0.23,1.76,0.0
23.8903_90.1693.png,9.13,90.79,0.07,0.0,0.01,0.0,0.0,0.0
24.1227_90.4070.png,79.26,0.02,9.24,11.4,0.08,0.0,0.0,0.0
23.8403_90.0306.png,41.85,0.02,57.9,0.2,0.03,0.0,0.0,0.0
23.9903_90.3894.png,25.2,0.44,5.37,68.54,0.43,0.02,0.01,0.0
24.0991_90.0306.png,21.82,0.03,77.84,0.16,0.0,0.0,0.15,0.0
24.1403_90.2658.png,89.18,0.04,10.72,0.05,0.0,0.0,0.0,0.0
23.8579_90.3658.png,4.47,52.14,26.15,4.2,9.45,2.12,1.48,0.0
23.7491_90.0306.png,54.22,0.0,45.76,0.02,0.0,0.0,0.0,0.0
23.7903_90.3894.png,16.91,1.41,2.77,77.73,0.97,0.2,0.0,0.0
24.1079_90.3159.png,38.67,1.26,33.45,0.51,2.05,16.24,7.83,0.0
23.8491_90.3306.png,19.14,1.17,68.52,3.22,2.0,1.13,4.55,0.27
23.7727_89.9192.png,71.66,0.93,23.72,3.47,0.05,0.17,0.0,0.0
23.8727_90.1658.png,15.47,0.7,83.59,0.23,0.01,0.0,0.0,0.0
23.9579_90.4570.png,28.73,0.09,46.97,0.02,0.0,0.56,23.44,0.2
23.7727_90.1807.png,58.48,0.0,41.04,0.48,0.0,0.0,0.0,0.0
23.6727_90.4394.png,10.8,15.1,6.93,33.39,8.38,25.4,0.0,0.0
23.8226_90.2806.png,41.23,5.27,42.04,3.2,0.27,4.37,3.61,0.0
23.7693_90.2806.png,40.36,2.88,52.1,4.04,0.16,0.0,0.46,0.0
24.1315_90.0692.png,24.57,0.0,63.11,0.27,0.0,0.0,12.05,0.0
24.1903_90.1192.png,10.14,0.01,85.32,0.42,0.0,0.49,3.63,0.0
23.8727_90.4394.png,64.18,0.53,11.34,23.09,0.06,0.03,0.75,0.02
24.0693_89.9192.png,29.94,0.26,69.52,0.27,0.0,0.0,0.0,0.0
23.6815_90.0571.png,33.67,0.3,65.97,0.04,0.0,0.0,0.02,0.0
23.7193_90.0659.png,44.59,0.01,55.22,0.13,0.0,0.0,0.06,0.0
24.0315_89.9483.png,10.04,7.13,61.38,0.01,7.21,14.23,0.0,0.0
24.1579_90.3982.png,70.42,2.15,24.66,1.37,1.37,0.02,0.0,0.0
23.9815_90.3071.png,38.55,0.26,3.83,56.86,0.49,0.02,0.0,0.0
24.0693_90.3658.png,71.33,0.25,27.24,0.92,0.24,0.01,0.01,0.0
23.9903_90.1192.png,33.07,1.23,64.63,0.02,0.0,0.0,1.05,0.0
24.1491_90.3071.png,31.01,0.36,23.07,0.17,1.02,40.29,4.07,0.0
23.9727_90.3394.png,5.09,0.17,87.78,0.06,0.0,5.22,1.67,0.0
24.1815_90.1570.png,79.56,0.21,19.84,0.25,0.14,0.0,0.0,0.0
23.7727_89.8806.png,42.29,0.07,57.22,0.41,0.01,0.0,0.0,0.0
23.8226_90.1807.png,28.42,0.0,71.34,0.25,0.0,0.0,0.0,0.0
24.1491_90.0306.png,13.79,0.0,82.2,0.43,0.03,0.02,3.53,0.0
24.1727_90.1158.png,21.85,1.5,67.04,3.17,1.0,1.01,4.43,0.0
23.6693_89.9659.png,2.4,9.42,66.52,0.04,0.11,21.51,0.0,0.0
23.8193_90.0692.png,56.26,5.72,36.67,0.23,0.76,0.24,0.12,0.0
24.0815_90.4692.png,65.73,0.31,33.3,0.52,0.06,0.0,0.08,0.0
24.1079_90.1482.png,31.66,6.02,39.2,2.07,9.25,11.54,0.25,0.01
23.8815_90.1158.png,56.89,0.02,41.22,1.06,0.11,0.67,0.03,0.0
23.6815_89.9894.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23.7491_90.2658.png,52.27,0.16,46.63,0.94,0.0,0.0,0.0,0.0
23.7903_90.3071.png,31.1,5.31,37.73,10.0,4.28,6.74,4.84,0.0
23.6693_90.2570.png,3.77,0.21,95.42,0.09,0.0,0.03,0.46,0.02
23.9579_90.4658.png,25.14,0.01,51.95,0.32,0.0,0.55,21.95,0.08
23.8579_90.0692.png,48.98,0.0,50.3,0.72,0.0,0.0,0.0,0.0
24.1315_90.3192.png,57.99,1.25,26.86,0.24,2.13,9.99,1.54,0.0
24.1693_90.0894.png,0.97,0.0,79.23,0.1,0.0,0.0,19.7,0.0
24.0726_89.9894.png,53.25,0.68,45.65,0.1,0.0,0.0,0.33,0.0
24.1693_90.2071.png,69.24,0.08,30.61,0.07,0.0,0.0,0.0,0.0
24.0403_90.3692.png,46.83,0.68,48.0,3.81,0.66,0.0,0.01,0.0
23.8079_90.2394.png,37.8,3.55,52.81,3.88,0.11,1.83,0.01,0.0
24.0227_90.3806.png,52.15,0.47,16.63,30.47,0.27,0.0,0.0,0.0
24.0079_89.8806.png,26.91,0.01,72.6,0.45,0.0,0.03,0.0,0.0
24.1491_89.9806.png,34.36,0.04,64.97,0.56,0.0,0.0,0.08,0.0
24.0903_89.8806.png,60.05,0.23,38.99,0.74,0.0,0.0,0.0,0.0
24.0815_89.9070.png,44.41,1.49,37.98,0.46,7.5,8.16,0.0,0.0
23.8315_89.9571.png,22.08,0.02,77.64,0.27,0.0,0.0,0.0,0.0
23.9903_90.4192.png,52.94,2.04,17.77,25.21,1.34,0.68,0.01,0.0
23.9727_90.3159.png,69.12,0.32,9.27,20.99,0.3,0.0,0.01,0.0
24.1403_90.1658.png,52.46,4.17,40.6,0.47,1.85,0.45,0.0,0.0
23.9991_90.3071.png,54.65,0.66,6.41,37.26,1.02,0.0,0.0,0.0
23.7727_89.9894.png,6.69,0.0,89.58,0.0,0.0,0.0,3.73,0.0
24.1227_90.4570.png,62.49,0.0,37.29,0.22,0.0,0.0,0.0,0.0
23.7693_90.1570.png,52.85,0.0,46.64,0.52,0.0,0.0,0.0,0.0
23.8903_90.1658.png,14.87,0.01,84.93,0.2,0.0,0.0,0.0,0.0
23.8315_89.9894.png,36.0,5.67,44.69,0.52,1.58,11.54,0.0,0.0
23.9815_90.2306.png,51.9,1.77,35.75,8.47,1.1,0.86,0.15,0.0
23.9227_90.3071.png,13.31,0.46,2.38,83.42,0.43,0.0,0.0,0.0
23.7991_89.9571.png,41.15,0.03,58.36,0.07,0.0,0.0,0.38,0.0
23.7227_90.2159.png,39.55,1.76,52.11,0.04,0.08,6.47,0.0,0.0
24.1815_90.2482.png,73.2,0.4,26.05,0.12,0.08,0.16,0.0,0.0
24.0903_90.3192.png,53.13,2.67,33.39,3.23,3.29,1.53,2.77,0.0
24.1491_90.2192.png,81.27,0.02,18.71,0.01,0.0,0.0,0.0,0.0
23.6903_90.1070.png,73.22,0.61,25.73,0.28,0.0,0.11,0.06,0.0
23.9903_90.0571.png,35.09,0.0,64.47,0.44,0.0,0.0,0.0,0.0
23.6727_90.4570.png,9.88,2.05,6.13,66.28,1.41,14.21,0.03,0.0
24.1693_90.3806.png,96.49,0.34,3.17,0.0,0.0,0.0,0.0,0.0
23.8315_90.3894.png,34.24,3.01,9.91,46.21,2.29,2.76,1.58,0.0
23.7403_90.1807.png,22.13,0.39,77.05,0.43,0.0,0.0,0.0,0.0
23.7079_90.2394.png,37.13,0.8,46.8,3.46,0.01,11.64,0.17,0.0
23.9315_90.1570.png,40.98,3.52,41.9,12.68,0.88,0.04,0.01,0.0
23.7815_89.9158.png,45.39,0.0,54.59,0.02,0.0,0.0,0.0,0.0
23.7227_90.2570.png,21.59,0.75,66.93,0.0,0.01,10.5,0.22,0.0
24.1227_90.2071.png,64.12,0.15,35.49,0.01,0.0,0.03,0.2,0.0
24.0403_90.3894.png,64.46,0.47,21.63,13.25,0.19,0.0,0.0,0.0
23.9227_89.9692.png,10.07,3.01,79.48,0.08,0.85,6.51,0.0,0.0
24.1491_90.4192.png,68.76,2.1,11.94,17.07,0.13,0.0,0.0,0.0
24.0693_90.2806.png,33.97,0.07,48.26,0.36,0.01,0.12,17.21,0.01
24.2079_90.1394.png,55.56,0.51,43.62,0.31,0.0,0.0,0.0,0.0
23.8815_90.0692.png,69.99,0.13,27.84,2.01,0.02,0.01,0.0,0.0
23.7227_90.3658.png,6.11,1.46,0.54,87.56,1.47,2.86,0.0,0.0
24.0693_90.1306.png,17.74,1.36,77.38,0.22,0.16,3.12,0.02,0.0
23.7079_90.4192.png,1.99,0.38,0.24,95.7,0.78,0.91,0.0,0.0
23.8903_90.2894.png,38.27,11.03,41.28,9.2,0.22,0.0,0.0,0.0
23.8579_90.2692.png,64.37,0.51,6.52,28.22,0.38,0.0,0.0,0.0
23.9579_90.3658.png,43.35,0.65,36.27,19.61,0.12,0.0,0.0,0.0
23.8579_90.1895.png,8.92,3.93,86.36,0.55,0.11,0.0,0.14,0.0
24.1579_90.2159.png,79.83,0.02,20.12,0.03,0.0,0.0,0.0,0.0
23.7227_90.1192.png,35.24,0.02,64.49,0.25,0.0,0.0,0.0,0.0
23.7815_90.0306.png,44.47,0.08,55.11,0.28,0.06,0.0,0.0,0.0
23.8991_89.9571.png,50.03,0.41,48.56,0.5,0.0,0.0,0.5,0.0
23.9491_90.3394.png,3.59,0.01,90.11,0.12,0.0,2.83,3.33,0.0
23.8693_89.9806.png,18.9,1.58,75.42,1.0,1.02,0.23,1.86,0.0
23.8079_90.3306.png,1.18,13.67,76.78,0.0,1.45,2.1,4.82,0.0
24.0193_90.0070.png,41.11,1.23,57.23,0.42,0.0,0.01,0.01,0.0
23.9579_90.3394.png,13.62,0.05,79.35,0.27,0.01,6.53,0.17,0.0
23.7903_89.8806.png,15.03,0.02,84.86,0.08,0.0,0.0,0.01,0.0
23.7991_90.3806.png,7.89,1.32,0.81,88.65,0.31,1.01,0.0,0.0
23.7815_90.4394.png,24.41,3.29,14.63,34.39,0.89,16.16,5.63,0.6
23.7491_90.3806.png,11.42,0.22,0.42,86.64,1.17,0.13,0.0,0.0
23.8579_90.4306.png,28.11,1.03,5.98,64.14,0.36,0.07,0.31,0.0
23.8693_90.1807.png,11.07,0.14,88.26,0.53,0.0,0.0,0.0,0.0
24.0726_90.3482.png,42.61,4.32,40.22,3.7,4.9,4.13,0.11,0.0
23.8491_89.9894.png,57.21,1.43,32.9,0.71,0.06,7.67,0.02,0.0
24.0315_90.0158.png,44.57,1.33,53.94,0.01,0.12,0.04,0.0,0.0
23.9079_90.3982.png,6.07,0.55,1.24,91.67,0.2,0.27,0.0,0.0
23.9693_90.2071.png,59.64,0.17,36.02,3.74,0.01,0.25,0.17,0.0
23.8579_89.9982.png,66.29,2.07,14.15,16.36,0.91,0.23,0.0,0.0
23.7227_89.8806.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
24.0579_89.9158.png,29.86,0.0,69.88,0.25,0.0,0.02,0.0,0.0
24.0315_90.3894.png,60.42,0.29,6.28,32.14,0.84,0.02,0.0,0.0
23.7991_90.2192.png,17.21,3.27,78.03,1.29,0.21,0.0,0.0,0.0
23.7727_90.2982.png,35.76,5.9,50.91,6.72,0.71,0.0,0.0,0.0
23.9815_90.2894.png,56.1,0.29,34.58,8.88,0.15,0.0,0.0,0.0
23.8991_89.9192.png,32.38,0.03,67.49,0.03,0.0,0.01,0.06,0.0
23.9403_90.1482.png,51.85,5.52,40.29,1.41,0.71,0.19,0.02,0.0
24.1403_89.9070.png,58.22,0.15,39.63,1.88,0.0,0.08,0.04,0.0
24.1903_89.9158.png,58.93,0.12,39.71,0.45,0.0,0.0,0.78,0.0
24.1727_90.4394.png,75.95,0.46,10.87,11.93,0.8,0.0,0.0,0.0
23.7579_90.4570.png,41.39,10.23,22.3,21.02,1.97,3.0,0.08,0.0
23.9727_89.9692.png,67.69,0.11,31.71,0.5,0.0,0.0,0.0,0.0
24.2079_90.2982.png,70.06,0.18,27.72,0.09,0.92,1.02,0.0,0.0
24.1579_90.1807.png,68.81,1.06,28.63,0.51,1.0,0.0,0.0,0.0
24.0193_89.9070.png,42.3,0.04,57.25,0.39,0.0,0.0,0.02,0.0
23.6693_90.2806.png,26.46,6.9,52.51,4.64,1.0,8.05,0.19,0.26
24.1903_90.1658.png,81.29,0.46,18.18,0.07,0.0,0.0,0.0,0.0
23.6991_90.0070.png,3.5,0.52,89.7,0.02,0.04,6.13,0.1,0.0
24.0491_90.3071.png,83.33,0.35,10.75,5.36,0.09,0.12,0.0,0.0
24.0903_89.9395.png,43.71,0.15,55.91,0.23,0.0,0.0,0.0,0.0
24.2079_90.0158.png,16.13,0.02,83.28,0.34,0.03,0.16,0.04,0.0
24.0726_90.3658.png,65.96,0.37,22.61,10.91,0.16,0.0,0.0,0.0
23.7815_89.8806.png,23.01,0.0,76.9,0.08,0.0,0.0,0.0,0.0
24.0227_90.1658.png,34.97,0.1,64.84,0.07,0.0,0.0,0.03,0.0
23.9991_89.9806.png,27.17,0.09,72.12,0.62,0.0,0.0,0.0,0.0
23.6815_90.1807.png,25.93,0.07,73.83,0.18,0.0,0.0,0.0,0.0
24.0193_90.0192.png,32.36,0.03,65.67,0.01,0.0,0.0,1.94,0.0
23.9991_89.9307.png,14.17,3.11,69.11,0.07,3.29,10.25,0.0,0.0
23.9227_90.2894.png,55.94,0.56,14.07,28.98,0.45,0.0,0.0,0.0
23.8693_90.2806.png,69.56,6.74,16.18,7.22,0.25,0.01,0.04,0.0
23.8315_90.0571.png,39.09,1.21,59.32,0.35,0.0,0.03,0.0,0.0
23.7693_90.3658.png,15.31,1.97,0.84,81.49,0.4,0.0,0.0,0.0
23.7227_90.3692.png,5.99,1.38,0.34,90.92,1.26,0.11,0.0,0.0
23.8991_90.1158.png,41.15,4.73,51.33,0.96,0.18,1.32,0.32,0.0
23.8403_89.9982.png,55.96,5.03,30.14,0.99,0.33,7.39,0.15,0.0
23.8226_89.9192.png,31.57,0.01,68.33,0.02,0.0,0.05,0.02,0.0
23.9693_89.9806.png,27.67,2.07,70.09,0.09,0.07,0.0,0.0,0.0
23.8815_90.1658.png,21.8,1.24,75.91,1.01,0.05,0.0,0.0,0.0
23.6727_90.3159.png,49.01,0.43,49.43,1.13,0.0,0.0,0.0,0.0
24.1815_90.1070.png,6.12,0.21,76.58,1.32,0.0,0.0,15.77,0.0
23.9315_90.0982.png,33.75,6.09,56.78,0.96,1.06,0.32,1.04,0.0
24.1579_90.1570.png,86.84,0.01,12.84,0.25,0.04,0.02,0.0,0.0
23.7727_90.1192.png,29.11,0.0,70.76,0.08,0.0,0.0,0.04,0.0
24.0315_90.1070.png,48.52,0.14,50.96,0.23,0.0,0.12,0.03,0.0
24.1815_89.9395.png,34.33,0.0,65.57,0.06,0.0,0.0,0.03,0.0
23.7727_90.3806.png,25.3,8.98,20.42,43.59,0.95,0.76,0.0,0.0
24.0193_90.1192.png,36.34,0.02,63.37,0.18,0.0,0.0,0.09,0.0
24.1227_90.1983.png,74.18,0.41,25.33,0.08,0.0,0.0,0.0,0.0
23.9991_90.4692.png,68.54,0.0,30.72,0.34,0.03,0.37,0.0,0.0
23.9903_89.9307.png,21.34,2.16,68.43,0.04,2.37,5.66,0.0,0.0
24.0815_90.3306.png,29.93,4.92,48.14,0.29,0.69,2.07,13.95,0.0
23.8079_90.0158.png,31.3,1.59,50.11,0.81,2.88,12.45,0.86,0.0
23.8903_90.1192.png,33.65,4.87,58.37,0.42,0.43,1.67,0.58,0.0
24.1903_90.1983.png,87.2,0.25,12.51,0.03,0.01,0.0,0.0,0.0
24.1079_90.2306.png,7.81,0.07,91.79,0.03,0.0,0.0,0.29,0.0
23.6903_90.1158.png,78.42,0.5,20.89,0.17,0.0,0.0,0.02,0.0
23.7227_90.1070.png,48.5,0.02,49.43,2.06,0.0,0.0,0.0,0.0
24.0991_90.3570.png,79.63,0.06,16.46,3.04,0.28,0.08,0.45,0.0
23.7903_90.3192.png,8.35,4.13,47.09,18.09,5.96,13.9,2.48,0.0
23.9991_90.0894.png,36.76,0.32,62.36,0.37,0.0,0.18,0.02,0.0
24.2079_90.2159.png,67.56,0.02,31.98,0.03,0.03,0.39,0.0,0.0
24.0693_90.4394.png,55.76,1.51,42.72,0.01,0.0,0.0,0.0,0.0
23.8727_90.1693.png,13.01,0.24,86.22,0.54,0.0,0.0,0.0,0.0
24.1693_89.9192.png,29.5,1.03,67.27,0.76,0.21,1.23,0.0,0.0
23.7079_90.2570.png,45.87,0.07,53.65,0.41,0.0,0.0,0.0,0.0
24.0903_90.0659.png,14.78,0.0,84.75,0.39,0.0,0.0,0.08,0.0
23.8491_90.1306.png,51.21,0.3,48.32,0.16,0.0,0.01,0.0,0.0
23.8815_90.1983.png,21.57,0.02,77.93,0.36,0.0,0.0,0.12,0.0
24.0726_90.1693.png,58.25,0.0,40.3,0.72,0.02,0.11,0.6,0.0
24.1579_89.9982.png,31.3,0.0,68.51,0.19,0.0,0.0,0.0,0.0
24.0491_90.1306.png,41.12,0.07,58.05,0.49,0.0,0.27,0.0,0.0
23.8579_89.8982.png,15.47,1.31,78.53,1.01,3.27,0.27,0.14,0.0
23.8815_90.1192.png,69.2,0.02,28.99,0.94,0.15,0.67,0.03,0.0
24.0903_90.3982.png,66.37,0.31,19.94,13.25,0.14,0.0,0.0,0.0
23.8991_89.8806.png,53.34,1.18,40.98,0.77,0.28,3.45,0.0,0.0
23.8727_90.1807.png,21.44,0.14,76.99,1.42,0.0,0.0,0.0,0.0
24.0193_90.1482.png,67.72,0.03,32.1,0.11,0.0,0.0,0.04,0.0
23.9991_90.3692.png,51.32,0.25,36.92,10.73,0.17,0.0,0.6,0.0
23.7403_90.1570.png,33.57,0.03,65.94,0.46,0.0,0.0,0.0,0.0
24.1991_89.8894.png,60.67,0.48,38.31,0.25,0.22,0.07,0.0,0.0
23.7815_90.1158.png,46.54,0.19,52.46,0.75,0.0,0.01,0.05,0.0
23.6903_90.1482.png,13.76,0.36,85.79,0.02,0.0,0.0,0.07,0.01
23.6991_90.4394.png,1.84,0.0,0.69,96.47,0.86,0.13,0.0,0.0
24.0579_90.1895.png,25.9,0.0,70.22,0.45,0.0,0.02,3.42,0.0
24.1315_90.0982.png,17.24,0.0,78.65,0.88,0.0,0.68,2.55,0.0
24.0815_90.1070.png,23.95,0.49,72.62,1.11,0.88,0.61,0.35,0.0
23.9491_89.9982.png,20.13,0.01,79.84,0.02,0.0,0.0,0.0,0.0
24.1227_90.2982.png,37.43,0.68,44.5,0.52,0.25,0.77,15.86,0.0
23.9193_89.9571.png,12.47,1.19,82.35,0.01,0.04,3.9,0.04,0.0
23.8903_90.3192.png,42.53,0.93,4.79,51.09,0.47,0.2,0.0,0.0
23.9227_90.0692.png,49.62,1.0,48.4,0.98,0.0,0.01,0.0,0.0
24.0227_90.2192.png,40.27,0.0,53.74,1.71,0.0,0.05,4.23,0.0
24.0079_90.1158.png,58.73,0.05,41.15,0.06,0.0,0.0,0.0,0.0
23.8815_90.3894.png,6.96,1.49,9.09,77.7,0.68,4.07,0.02,0.0
23.6903_90.1658.png,59.39,0.08,39.64,0.89,0.0,0.0,0.0,0.0
23.8693_90.3482.png,32.19,24.63,27.16,5.48,1.58,8.82,0.12,0.0
24.0693_90.0692.png,13.01,0.0,82.07,0.47,0.0,0.0,4.45,0.0
24.0315_90.2692.png,32.37,1.16,4.63,59.46,2.18,0.2,0.0,0.0
24.0579_90.0158.png,39.13,0.0,60.04,0.42,0.0,0.0,0.41,0.0
24.1079_90.0394.png,36.57,0.43,61.28,0.77,0.01,0.94,0.0,0.0
23.8579_90.1658.png,14.0,0.0,85.92,0.08,0.0,0.0,0.0,0.0
23.9903_90.0982.png,55.57,0.33,41.96,0.43,0.0,0.73,0.99,0.0
24.1193_90.1658.png,42.82,3.64,29.14,5.95,9.59,6.97,1.88,0.0
23.8693_90.1570.png,16.69,0.13,83.08,0.02,0.0,0.0,0.08,0.0
24.1815_89.9692.png,4.84,0.0,95.06,0.06,0.0,0.0,0.05,0.0
23.7315_90.4306.png,11.9,0.02,0.18,87.18,0.67,0.05,0.0,0.0
23.8903_89.9982.png,32.4,1.35,62.72,0.26,3.27,0.0,0.0,0.0
24.0227_90.3071.png,42.87,1.14,14.72,39.56,1.31,0.24,0.16,0.0
23.9693_90.3394.png,6.23,0.06,86.08,0.17,0.0,5.74,1.72,0.0
24.0315_89.8894.png,46.09,0.0,53.86,0.03,0.0,0.02,0.0,0.0
23.7227_90.0070.png,4.25,0.06,88.74,0.0,0.0,2.66,4.29,0.0
24.1227_89.9659.png,51.39,0.83,45.88,0.44,0.14,1.31,0.0,0.0
23.9991_90.1394.png,46.25,0.0,53.66,0.09,0.0,0.0,0.0,0.0
24.1491_90.0692.png,35.62,0.34,60.01,0.19,0.17,3.67,0.0,0.0
23.8991_90.2192.png,44.9,2.1,35.97,16.23,0.29,0.07,0.44,0.0
24.1315_90.3806.png,36.44,2.86,45.78,13.71,1.17,0.01,0.03,0.0
23.7315_90.4570.png,17.3,30.42,42.09,4.07,5.6,0.27,0.25,0.0
24.2079_89.9483.png,75.8,0.19,22.96,1.06,0.0,0.0,0.0,0.0
23.8491_90.4306.png,34.73,9.83,25.68,28.0,0.69,0.61,0.46,0.0
23.7579_90.0192.png,58.48,1.59,37.26,0.39,0.02,2.06,0.19,0.0
23.9491_90.2570.png,29.97,0.6,49.6,12.11,0.65,0.62,6.46,0.0
24.1903_90.2658.png,45.71,0.27,53.48,0.17,0.2,0.17,0.0,0.0
